Year;City_name;Property_Type;Neighborhood_name;Index;Price;Inflation
1994;Berlin;ETW;Schöneberg - Friedenau;117,4389593;;1
1994;Berlin;ETW;Süd-Ost;123,4898834;;0
1994;Berlin;ETW;Süd-Ost;133,7384409;;1
1994;Berlin;ETW;Ost;127,3424606;;0
1994;Berlin;ETW;Ost;137,9107476;;1
1994;Berlin;ETW;Wedding - Gesundbrunnen;117,0788803;;0
1994;Stuttgart;ETW;Bad Cannstatt;127,7420074;2500;1
1994;Stuttgart;ETW;Bad Cannstatt;117,9529648;2300;0
1994;Münster;ETW;West;119,569024;1800;1
1994;Münster;ETW;West;110,4062881;1600;0
1994;Münster;ETW;Südost;114,4176611;1800;1
1994;Münster;ETW;Südost;105,6496811;1700;0
1994;Münster;ETW;Nordost;125,592286;1500;1
1994;Münster;ETW;Nordost;115,9679794;1400;0
1994;Münster;ETW;Mitte-Südost;99,28544046;2200;1
1994;Stuttgart;ETW;Neckar Ost;120,9898987;2300;0
1994;Münster;ETW;Mitte-Südost;91,67706299;2000;0
1994;Münster;ETW;Mitte-Nordwest+Altstadt;99,25415838;2400;1
1994;Münster;ETW;Mitte-Nordwest+Altstadt;91,6481781;2200;0
1994;München;ETW;Schwabing - Bogenhausen;114,1336106;3100;1
1994;München;ETW;Schwabing - Bogenhausen;105,3873978;2900;0
1994;München;ETW;Perlach - Berg am Laim;125,5576411;3000;1
1994;München;ETW;Perlach - Berg am Laim;115,9359894;2800;0
1994;München;ETW;Nymphenburg - Neuhausen;115,7052994;3300;1
1994;München;ETW;Nymphenburg - Neuhausen;106,8386459;3100;0
1994;München;ETW;Moosach - Milbertshofen;122,8863039;2900;1
1994;Berlin;ETW;Wedding - Gesundbrunnen;126,7953818;;1
1994;Berlin;ETW;Tempelhof - Neukölln - Kreuzberg;108,1253815;;0
1994;Berlin;ETW;Tempelhof - Neukölln - Kreuzberg;117,0988225;;1
1994;Berlin;ETW;Nord;129,7176361;;0
1994;Berlin;ETW;Nord;140,4830414;;1
1994;Berlin;ETW;Charlottenburg;117,4416885;;0
1994;Berlin;ETW;Charlottenburg;127,1882998;;1
1994;Berlin;ETW;Wilmersdorf;123,9898758;;0
1994;Berlin;ETW;Wilmersdorf;134,2799281;;1
1994;Berlin;ETW;Südwest;123,9077225;;0
1994;Berlin;ETW;Südwest;134,1909568;;1
1994;Chemnitz;ETW;Mitte;;1600;0
1994;Chemnitz;ETW;Mitte;;1800;1
1994;Chemnitz;ETW;Mitte-West;;1900;0
1994;Chemnitz;ETW;Mitte-West;;2000;1
1994;Chemnitz;ETW;Nord-Ost;;1800;0
1994;Chemnitz;ETW;Nord-Ost;;1900;1
1994;Chemnitz;ETW;Nord-West;;1700;0
1994;Chemnitz;ETW;Nord-West;;1800;1
1994;Chemnitz;ETW;Süd-Ost;;1700;0
1994;Chemnitz;ETW;Süd-Ost;;1800;1
1994;Köln;ETW;Innenstadt;89,76555969;2000;0
1994;Köln;ETW;Innenstadt;97,21529945;2100;1
1994;Köln;ETW;Rodenkirchen;96,58399769;1800;0
1994;Köln;ETW;Rodenkirchen;104,5996069;1900;1
1994;Köln;ETW;Lindenthal;93,56074223;1800;0
1994;Köln;ETW;Lindenthal;101,3254483;2000;1
1994;Köln;ETW;Ehrenfeld;98,68614265;2100;0
1994;Köln;ETW;Ehrenfeld;106,8762111;2300;1
1994;Köln;ETW;Nippes;96,55464843;1700;0
1994;Köln;ETW;Nippes;104,5678219;1900;1
1994;Köln;ETW;Chorweiler;93,80989918;1400;0
1994;Köln;ETW;Chorweiler;101,595283;1500;1
1994;Köln;ETW;Porz;96,53648082;1600;0
1994;Köln;ETW;Porz;104,5481466;1700;1
1994;Köln;ETW;Kalk;102,1084493;1400;0
1994;Karlsruhe;ETW;Ost;124,623905;2000;1
1994;Köln;ETW;Kalk;110,5825387;1500;1
1994;Köln;ETW;Mülheim;96,29207857;1500;0
1994;Köln;ETW;Mülheim;104,2834611;1700;1
1994;Düsseldorf;ETW;Altstadt - Stadtmitte;95,45252228;1700;0
1994;Stuttgart;ETW;Neckar Ost;131,0309797;2500;1
1994;Stuttgart;ETW;Neckar Nord - Zuffenhausen;118,0421066;2200;0
1994;Stuttgart;ETW;Neckar Nord - Zuffenhausen;127,8385473;2300;1
1994;Stuttgart;ETW;Degerloch - Sillenbuch;119,4812164;2600;0
1994;Stuttgart;ETW;Degerloch - Sillenbuch;129,3970903;2800;1
1994;Stuttgart;ETW;Feuerbach-Weilimdorf;122,080246;2300;0
1994;München;ETW;Isarvorstadt - Untersendling;119,582649;3000;1
1994;Stuttgart;ETW;Feuerbach-Weilimdorf;132,2118161;2500;1
1994;Stuttgart;ETW;Stuttgart Mitte-Nord;116,2262344;2300;0
1994;Stuttgart;ETW;Stuttgart Mitte-Nord;125,8719739;2500;1
1994;Stuttgart;ETW;Stuttgart Ost;125,831459;2000;0
1994;München;ETW;Moosach - Milbertshofen;113,4693604;2700;0
1994;Stuttgart;ETW;Stuttgart Ost;136,2743464;2200;1
1994;Stuttgart;ETW;Stuttgart Süd;124,4701385;2100;0
1994;Stuttgart;ETW;Stuttgart Süd;134,8000484;2300;1
1994;Stuttgart;ETW;Stuttgart West - Botnang;116,6311722;2000;0
1994;Stuttgart;ETW;Stuttgart West - Botnang;126,3105179;2200;1
1994;Stuttgart;ETW;Plieningen - Möhringen - Birkach;119,2908783;2500;0
1994;Stuttgart;ETW;Plieningen - Möhringen - Birkach;129,1909558;2700;1
1994;Stuttgart;ETW;Vaihingen;114,7813263;2500;0
1994;Stuttgart;ETW;Vaihingen;124,3071513;2800;1
1994;Düsseldorf;ETW;Altstadt - Stadtmitte;103,3742292;1800;1
1994;Düsseldorf;ETW;Benrath - Himmelgeist;98,31494904;1800;0
1994;Düsseldorf;ETW;Benrath - Himmelgeist;106,4742118;2000;1
1994;Düsseldorf;ETW;Golzheim - Derendorf;95,92988586;1600;0
1994;Düsseldorf;ETW;Golzheim - Derendorf;103,8912097;1700;1
1994;Düsseldorf;ETW;Düsseltal - Flingern;103,0161438;1700;0
1994;Düsseldorf;ETW;Düsseltal - Flingern;111,5655637;1900;1
1994;Düsseldorf;ETW;Bilk - Oberbilk;98,20595551;1800;0
1994;Düsseldorf;ETW;Bilk - Oberbilk;106,3561727;1900;1
1994;Düsseldorf;ETW;Unterbilk - Hafen - Friedrichstadt;103,3781738;1700;0
1994;Düsseldorf;ETW;Unterbilk - Hafen - Friedrichstadt;111,957639;1800;1
1994;Düsseldorf;ETW;Oberkassel;104,7632675;2100;0
1994;Düsseldorf;ETW;Oberkassel;113,4576831;2300;1
1994;Düsseldorf;ETW;Kaiserswerth - Rath;107,4543228;2400;0
1994;Düsseldorf;ETW;Kaiserswerth - Rath;116,3720719;2600;1
1994;Düsseldorf;ETW;Ludenberg - Gerresheim;111,8551941;2200;0
1994;Düsseldorf;ETW;Ludenberg - Gerresheim;121,1381762;2400;1
1994;Düsseldorf;ETW;Eller - Vennhausen;106,2998886;2100;0
1994;Düsseldorf;ETW;Eller - Vennhausen;115,12183;2300;1
1994;Dresden;ETW;Altstadt;114,3459244;2600;0
1994;Dresden;ETW;Altstadt;123,8356149;2800;1
1994;Dresden;ETW;Blasewitz;125,5188675;2600;0
1994;Dresden;ETW;Blasewitz;135,9358125;2800;1
1994;Dresden;ETW;Cotta;126,3536758;2300;0
1994;Dresden;ETW;Cotta;136,8399025;2500;1
1994;Dresden;ETW;Klotzsche / Pieschen;100,4440308;2200;0
1994;Dresden;ETW;Klotzsche / Pieschen;108,7799883;2400;1
1994;Dresden;ETW;Loschwitz / Neustadt;113,7160873;2500;0
1994;Dresden;ETW;Loschwitz / Neustadt;123,153507;2700;1
1994;Dresden;ETW;Ortschaft;124,284111;2500;0
1994;Dresden;ETW;Ortschaft;134,5985823;2700;1
1994;Dresden;ETW;Plauen / Prohlis / Leuben;119,7205734;2500;0
1994;Dresden;ETW;Plauen / Prohlis / Leuben;129,6563118;2700;1
1994;Dortmund;ETW;Innenstadt;107,6331351;1600;0
1994;Dortmund;ETW;Innenstadt;116,565724;1700;1
1994;Dortmund;ETW;Nord-Scharnhorst;105,2705851;;0
1994;Dortmund;ETW;Nord-Scharnhorst;114,0071036;;1
1994;Dortmund;ETW;Ost;90,52677174;1600;0
1994;Dortmund;ETW;Ost;98,03968531;1800;1
1994;Dortmund;ETW;Süd-Hörde;96,30852024;1700;0
1994;Dortmund;ETW;Süd-Hörde;104,3012673;1900;1
1994;Dortmund;ETW;West-Mengede;91,87583412;1400;0
1994;Dortmund;ETW;West-Mengede;99,50070782;1500;1
1994;Duisburg;ETW;Mitte;98,74513245;1400;0
1994;Duisburg;ETW;Mitte;106,9400966;1500;1
1994;Duisburg;ETW;Rheinhausen-Homberg-Baerl;102,9719849;1600;0
1994;Duisburg;ETW;Rheinhausen-Homberg-Baerl;111,51774;1700;1
1994;Duisburg;ETW;Süd;105,1708908;1600;0
1994;Duisburg;ETW;Süd;113,8991355;1700;1
1994;Duisburg;ETW;Walsum-Hamborn-Meiderich;99,80776215;1200;0
1994;Duisburg;ETW;Walsum-Hamborn-Meiderich;108,090915;1300;1
1994;Erfurt;ETW;Stadt;;1900;0
1994;Erfurt;ETW;Stadt;;2100;1
1994;Frankfurt am Main;ETW;Bornheim-Ostend;117,0453488;2100;0
1994;Frankfurt am Main;ETW;Bornheim-Ostend;126,7590674;2300;1
1994;Frankfurt am Main;ETW;Mitte-Nord;107,6297653;2300;0
1994;Frankfurt am Main;ETW;Mitte-Nord;116,5620746;2500;1
1994;Frankfurt am Main;ETW;Mitte-West;125,7532528;2400;0
1994;Frankfurt am Main;ETW;Mitte-West;136,1896497;2600;1
1994;Frankfurt am Main;ETW;Nord-West;97,27966026;2500;0
1994;Frankfurt am Main;ETW;Nord-West;105,3530033;2700;1
1994;Frankfurt am Main;ETW;Norden;130,0826713;2600;0
1994;Frankfurt am Main;ETW;Norden;140,8783712;2800;1
1994;Frankfurt am Main;ETW;Osten;124,8199306;2300;0
1994;Frankfurt am Main;ETW;Osten;135,1788701;2500;1
1994;Frankfurt am Main;ETW;Süden;109,6955825;2400;0
1994;Frankfurt am Main;ETW;Süden;118,7993362;2600;1
1994;Frankfurt am Main;ETW;West-Autobahn;106,4683115;2300;0
1994;Frankfurt am Main;ETW;West-Autobahn;115,3042305;2500;1
1994;Frankfurt am Main;ETW;Westend/Innenstadt;121,0712295;2400;0
1994;Frankfurt am Main;ETW;Westend/Innenstadt;131,1190603;2600;1
1994;Hamburg;ETW;Mitte;105,2614119;1600;0
1994;Hamburg;ETW;Mitte;113,997169;1700;1
1994;Hamburg;ETW;Altona;97,43352776;2300;0
1995;Duisburg;ETW;Walsum-Hamborn-Meiderich;94,88485718;1200;0
1995;Berlin;ETW;West;112,2226715;;0
1995;Berlin;ETW;West;119,4973348;;1
1995;Berlin;ETW;Schöneberg - Friedenau;108,2490158;;0
1995;Berlin;ETW;Schöneberg - Friedenau;115,2660929;;1
1995;Berlin;ETW;Süd-Ost;124,5229721;;0
1995;Berlin;ETW;Süd-Ost;132,5949836;;1
1995;Berlin;ETW;Ost;132,9890442;;0
1995;Berlin;ETW;Ost;141,6098558;;1
1995;Berlin;ETW;Wedding - Gesundbrunnen;109,8118591;;0
1995;Berlin;ETW;Wedding - Gesundbrunnen;116,9302452;;1
1995;Berlin;ETW;Friedrichshain;108,4166412;;0
1995;Berlin;ETW;Friedrichshain;115,4445844;;1
1995;Berlin;ETW;Tempelhof - Neukölln - Kreuzberg;100,5377808;;0
1995;Berlin;ETW;Tempelhof - Neukölln - Kreuzberg;107,0549888;;1
1995;Berlin;ETW;Nord;123,5967255;;0
1995;Berlin;ETW;Nord;131,6086944;;1
1995;Berlin;ETW;Charlottenburg;112,7985382;;0
1995;Berlin;ETW;Charlottenburg;120,1105312;;1
1995;Berlin;ETW;Wilmersdorf;118,9671707;;0
1995;Berlin;ETW;Wilmersdorf;126,6790358;;1
1995;Berlin;ETW;Südwest;122,0509872;;0
1995;Berlin;ETW;Südwest;129,9627561;;1
1995;Bonn;ETW;Bad Godesberg;95,67195892;;0
1995;Bonn;ETW;Bad Godesberg;101,8737475;;1
1995;Bonn;ETW;Beuel;100,1801224;;0
1995;Bonn;ETW;Beuel;106,6741458;;1
1995;Bonn;ETW;Hardtberg;113,9493942;;0
1995;Bonn;ETW;Hardtberg;121,3359897;;1
1995;Bonn;ETW;Zentrum-Nord;87,79918671;;0
1995;Bonn;ETW;Zentrum-Nord;93,49063488;;1
1995;Bonn;ETW;Zentrum-Süd;104,1524277;;0
1995;Bonn;ETW;Zentrum-Süd;110,9039497;;1
1995;Chemnitz;ETW;Mitte;99,03604889;1800;0
1995;Chemnitz;ETW;Mitte;105,4559095;2000;1
1995;Chemnitz;ETW;Mitte-West;136,9321442;1900;0
1995;Chemnitz;ETW;Mitte-West;145,8085613;2100;1
1995;Chemnitz;ETW;Nord-Ost;111,4544144;1600;0
1995;Chemnitz;ETW;Nord-Ost;118,6792765;1700;1
1995;Chemnitz;ETW;Nord-West;118,544342;1900;0
1995;Chemnitz;ETW;Nord-West;126,2287979;2100;1
1995;Chemnitz;ETW;Süd-Ost;127,2601547;1900;0
1995;Chemnitz;ETW;Süd-Ost;135,5095999;2000;1
1995;Köln;ETW;Innenstadt;92,05447039;1900;0
1995;Köln;ETW;Innenstadt;98,02176083;2000;1
1995;Köln;ETW;Rodenkirchen;98,89956303;1800;0
1995;Köln;ETW;Rodenkirchen;105,3105761;1900;1
1995;Köln;ETW;Lindenthal;92,97204158;1900;0
1995;Köln;ETW;Lindenthal;98,99881216;2000;1
1995;Köln;ETW;Ehrenfeld;98,49584499;2300;0
1995;Köln;ETW;Ehrenfeld;104,8806877;2400;1
1995;Köln;ETW;Nippes;97,12623464;1700;0
1995;Köln;ETW;Nippes;103,4222944;1800;1
1995;Köln;ETW;Chorweiler;92,92025678;1400;0
1995;Köln;ETW;Chorweiler;98,9436705;1500;1
1995;Köln;ETW;Porz;95,0841173;1600;0
1995;Köln;ETW;Porz;101,2478;1700;1
1995;Köln;ETW;Kalk;103,1809139;1400;0
1995;Köln;ETW;Kalk;109,8694591;1500;1
1995;Köln;ETW;Mülheim;102,639687;1700;0
1995;Köln;ETW;Mülheim;109,293148;1800;1
1995;Düsseldorf;ETW;Altstadt - Stadtmitte;92,84443665;1700;0
1995;Düsseldorf;ETW;Altstadt - Stadtmitte;98,86293544;1800;1
1995;Düsseldorf;ETW;Benrath - Himmelgeist;99,16755676;1700;0
1995;Düsseldorf;ETW;Benrath - Himmelgeist;105,5959422;1800;1
1995;Düsseldorf;ETW;Golzheim - Derendorf;103,0596313;1700;0
1995;Düsseldorf;ETW;Golzheim - Derendorf;109,7403145;1800;1
1995;Düsseldorf;ETW;Düsseltal - Flingern;102,5859528;1700;0
1995;Düsseldorf;ETW;Düsseltal - Flingern;109,2359305;1800;1
1995;Düsseldorf;ETW;Bilk - Oberbilk;105,572525;1900;0
1995;Düsseldorf;ETW;Bilk - Oberbilk;112,4161027;2000;1
1995;Düsseldorf;ETW;Unterbilk - Hafen - Friedrichstadt;102,7789536;1600;0
1995;Düsseldorf;ETW;Unterbilk - Hafen - Friedrichstadt;109,4414422;1700;1
1995;Düsseldorf;ETW;Oberkassel;104,2757721;2200;0
1995;Düsseldorf;ETW;Oberkassel;111,0352897;2400;1
1995;Düsseldorf;ETW;Kaiserswerth - Rath;107,4084854;2200;0
1995;Düsseldorf;ETW;Kaiserswerth - Rath;114,3710764;2400;1
1995;Düsseldorf;ETW;Ludenberg - Gerresheim;117,9565811;2500;0
1995;Düsseldorf;ETW;Ludenberg - Gerresheim;125,6029363;2600;1
1995;Düsseldorf;ETW;Eller - Vennhausen;104,5771255;1800;0
1995;Düsseldorf;ETW;Eller - Vennhausen;111,356178;1900;1
1995;Dresden;ETW;Altstadt;115,4485092;2500;0
1995;Dresden;ETW;Altstadt;122,9322825;2700;1
1995;Dresden;ETW;Blasewitz;122,7027283;2500;0
1995;Dresden;ETW;Blasewitz;130,6567452;2700;1
1995;Dresden;ETW;Cotta;122,265419;2200;0
1995;Dresden;ETW;Cotta;130,191088;2300;1
1995;Dresden;ETW;Klotzsche / Pieschen;100,855011;2100;0
1995;Dresden;ETW;Klotzsche / Pieschen;107,392783;2300;1
1995;Dresden;ETW;Loschwitz / Neustadt;109,5049133;2300;0
1995;Dresden;ETW;Loschwitz / Neustadt;116,6034021;2500;1
1995;Dresden;ETW;Ortschaft;118,431488;2400;0
1995;Dresden;ETW;Ortschaft;126,1086284;2500;1
1995;Dresden;ETW;Plauen / Prohlis / Leuben;112,9997101;2300;0
1995;Dresden;ETW;Plauen / Prohlis / Leuben;120,3247437;2400;1
1995;Dortmund;ETW;Innenstadt;100,0896732;1400;0
1995;Dortmund;ETW;Innenstadt;106,5778333;1500;1
1995;Dortmund;ETW;Nord-Scharnhorst;117,0982536;;0
1995;Dortmund;ETW;Nord-Scharnhorst;124,6889691;;1
1995;Dortmund;ETW;Ost;98,14861142;1600;0
1995;Dortmund;ETW;Ost;104,5109452;1700;1
1995;Dortmund;ETW;Süd-Hörde;96,48558363;1700;0
1995;Dortmund;ETW;Süd-Hörde;102,7401142;1800;1
1995;Dortmund;ETW;West-Mengede;97,6949155;1500;0
1995;Dortmund;ETW;West-Mengede;104,0278392;1600;1
1995;Duisburg;ETW;Mitte;95,45307159;1400;0
1995;Duisburg;ETW;Mitte;101,6406712;1500;1
1995;Duisburg;ETW;Rheinhausen-Homberg-Baerl;97,12259674;1500;0
1995;Duisburg;ETW;Rheinhausen-Homberg-Baerl;103,4184207;1600;1
1995;Duisburg;ETW;Süd;109,4314575;1800;0
1995;Duisburg;ETW;Süd;116,5251846;1900;1
1995;Duisburg;ETW;Walsum-Hamborn-Meiderich;101,0356231;1300;1
1995;Erfurt;ETW;Ortsteile;113,9298706;;0
1995;Erfurt;ETW;Ortsteile;121,3152004;;1
1995;Erfurt;ETW;Stadt;117,3276978;1800;0
1995;Erfurt;ETW;Stadt;124,9332865;1900;1
1995;Frankfurt am Main;ETW;Bornheim-Ostend;105,612882;2200;0
1995;Frankfurt am Main;ETW;Bornheim-Ostend;112,4590757;2300;1
1995;Frankfurt am Main;ETW;Mitte-Nord;104,4828651;2300;0
1995;Frankfurt am Main;ETW;Mitte-Nord;111,2558072;2400;1
1995;Frankfurt am Main;ETW;Mitte-West;108,1353022;2200;0
1995;Frankfurt am Main;ETW;Mitte-West;115,145008;2400;1
1995;Frankfurt am Main;ETW;Nord-West;99,86304104;2300;0
1995;Frankfurt am Main;ETW;Nord-West;106,3365101;2500;1
1995;Frankfurt am Main;ETW;Norden;109,7566925;2000;0
1995;Frankfurt am Main;ETW;Norden;116,8715025;2100;1
1995;Frankfurt am Main;ETW;Osten;119,2119705;2300;0
1995;Frankfurt am Main;ETW;Osten;126,9397043;2400;1
1995;Frankfurt am Main;ETW;Süden;112,6049562;2400;0
1995;Frankfurt am Main;ETW;Süden;119,9044005;2600;1
1995;Frankfurt am Main;ETW;West-Autobahn;107,4356691;2200;0
1995;Frankfurt am Main;ETW;West-Autobahn;114,4000223;2300;1
1995;Frankfurt am Main;ETW;Westend/Innenstadt;100,4453162;2400;0
1995;Frankfurt am Main;ETW;Westend/Innenstadt;106,9565304;2600;1
1995;Hamburg;ETW;Mitte;103,4334778;1500;0
1995;Hamburg;ETW;Mitte;110,138395;1600;1
1995;Hamburg;ETW;Altona;100,0989099;2200;0
1995;Hamburg;ETW;Altona;106,5876689;2300;1
1995;Hamburg;ETW;Eimsbüttel;106,243818;2000;0
1995;Hamburg;ETW;Eimsbüttel;113,1309113;2100;1
1995;Hamburg;ETW;Nord;82,62139633;1900;0
1995;Hamburg;ETW;Nord;87,97720215;2000;1
1995;Hamburg;ETW;Wandsbek;113,5666672;2100;0
1995;Hamburg;ETW;Wandsbek;120,9284529;2200;1
1995;Hamburg;ETW;Bergedorf;110,998831;2300;0
1995;Hamburg;ETW;Bergedorf;118,1941607;2400;1
1995;Hamburg;ETW;Harburg;113,0915654;1800;0
1995;Hamburg;ETW;Harburg;120,4225534;1900;1
1995;Lübeck;ETW;Nord;126,7427902;1200;0
1995;Lübeck;ETW;Nord;134,958698;1300;1
1995;Lübeck;ETW;Südost-Innenstadt;118,6082306;1800;0
1995;Lübeck;ETW;Südost-Innenstadt;126,296828;1900;1
1995;Lübeck;ETW;Travemünde;112,543335;2400;0
1995;Lübeck;ETW;Travemünde;119,8387847;2600;1
1995;Karlsruhe;ETW;Nord;108,3218689;1800;0
1995;Karlsruhe;ETW;Nord;115,3436686;1900;1
1995;Karlsruhe;ETW;Ost;105,7519302;1900;0
1995;Karlsruhe;ETW;Ost;112,6071376;2000;1
1995;Karlsruhe;ETW;Oststadt;107,6194763;1500;0
1995;Karlsruhe;ETW;Oststadt;114,5957445;1600;1
1995;Karlsruhe;ETW;Süd-West;103,5125732;2000;0
1995;Karlsruhe;ETW;Süd-West;110,2226177;2100;1
1995;Karlsruhe;ETW;Weststadt;106,1825027;1800;0
1995;Karlsruhe;ETW;Weststadt;113,0656213;1900;1
1995;München;ETW;Altstadt - Maxvorstadt;97,68983459;2900;0
1995;München;ETW;Altstadt - Maxvorstadt;104,0224289;3100;1
1995;München;ETW;Thalkirchen - Forstenried;106,5254822;2700;0
1995;München;ETW;Thalkirchen - Forstenried;113,4308338;2900;1
1995;München;ETW;Untergiesing - Au - Haidhausen;101,2268295;2700;0
1995;München;ETW;Untergiesing - Au - Haidhausen;107,7887041;2800;1
1995;München;ETW;Aubing - Laim - Pasing;104,0571365;2600;0
1995;München;ETW;Aubing - Laim - Pasing;110,8024815;2800;1
1995;München;ETW;Daglfing - Trudering;104,4662857;3000;0
1995;München;ETW;Daglfing - Trudering;111,2381531;3200;1
1995;München;ETW;Feldmoching - Oberföhring;113,265358;2700;0
1995;München;ETW;Feldmoching - Oberföhring;120,6076118;2800;1
1995;München;ETW;Isarvorstadt - Untersendling;104,2036819;2500;0
1995;München;ETW;Isarvorstadt - Untersendling;110,9585265;2700;1
1995;München;ETW;Moosach - Milbertshofen;106,6262817;2500;0
1995;München;ETW;Moosach - Milbertshofen;113,5381676;2600;1
1995;München;ETW;Nymphenburg - Neuhausen;101,6194153;2700;0
1995;München;ETW;Nymphenburg - Neuhausen;108,2067387;2800;1
1995;München;ETW;Perlach - Berg am Laim;108,6518097;2600;0
1995;München;ETW;Perlach - Berg am Laim;115,6949973;2700;1
1995;München;ETW;Schwabing - Bogenhausen;100,9583664;2700;0
1995;München;ETW;Schwabing - Bogenhausen;107,5028383;2900;1
1995;Münster;ETW;Mitte-Nordwest+Altstadt;87,54594421;2100;0
1995;Münster;ETW;Mitte-Nordwest+Altstadt;93,22097633;2200;1
1995;Münster;ETW;Mitte-Südost;93,55605316;2000;0
1995;Münster;ETW;Mitte-Südost;99,62068141;2100;1
1995;Münster;ETW;Nordost;110,644722;1200;0
1995;Münster;ETW;Nordost;117,8170971;1300;1
1995;Münster;ETW;Südost;100,2558899;1700;0
1995;Münster;ETW;Südost;106,7548248;1800;1
1995;Münster;ETW;West;112,463974;2100;0
1995;Münster;ETW;West;119,7542793;2200;1
1995;Potsdam;ETW;Babelsberg - Drewitz;125,2861862;2700;0
1995;Potsdam;ETW;Nord-Ost;106,9800568;2600;0
1995;Potsdam;ETW;Nord-Ost;113,9148755;2800;1
1995;Potsdam;ETW;Potsdam;149,7547607;2800;0
1995;Potsdam;ETW;Potsdam;159,4623844;2900;1
1995;Stuttgart;ETW;Bad Cannstatt;113,549614;2200;0
1995;Stuttgart;ETW;Bad Cannstatt;120,9102942;2300;1
1995;Stuttgart;ETW;Neckar Ost;113,8567886;2200;0
1995;Stuttgart;ETW;Neckar Ost;121,237381;2400;1
1995;Stuttgart;ETW;Neckar Nord - Zuffenhausen;110,2812347;2000;0
1995;Stuttgart;ETW;Neckar Nord - Zuffenhausen;117,4300473;2200;1
1995;Stuttgart;ETW;Degerloch - Sillenbuch;116,1430511;2400;0
1995;Stuttgart;ETW;Degerloch - Sillenbuch;123,671847;2600;1
1995;Stuttgart;ETW;Feuerbach-Weilimdorf;118,1352386;2200;0
1995;Stuttgart;ETW;Feuerbach-Weilimdorf;125,793175;2400;1
1995;Stuttgart;ETW;Stuttgart Mitte-Nord;110,7692108;2200;0
1995;Stuttgart;ETW;Stuttgart Mitte-Nord;117,9496557;2300;1
1995;Stuttgart;ETW;Stuttgart Ost;123,8275223;2000;0
1995;Stuttgart;ETW;Stuttgart Ost;131,8544523;2200;1
1995;Stuttgart;ETW;Stuttgart Süd;119,1098709;2100;0
1995;Stuttgart;ETW;Stuttgart Süd;126,8309864;2200;1
1995;Stuttgart;ETW;Stuttgart West - Botnang;113,1148453;2000;0
1995;Stuttgart;ETW;Stuttgart West - Botnang;120,4473423;2100;1
1995;Stuttgart;ETW;Plieningen - Möhringen - Birkach;109,7177887;2400;0
1995;Stuttgart;ETW;Plieningen - Möhringen - Birkach;116,8300768;2500;1
1995;Stuttgart;ETW;Vaihingen;114,7305756;2600;0
1995;Stuttgart;ETW;Vaihingen;122,1678099;2700;1
1995;Potsdam;ETW;Babelsberg - Drewitz;133,4076719;2800;1
1996;Stuttgart;ETW;Neckar Ost;113,0856207;2200;1
1996;Stuttgart;ETW;Vaihingen;112,5916235;2500;1
1996;Stuttgart;ETW;Vaihingen;107,2702637;2400;0
1996;Stuttgart;ETW;Plieningen - Möhringen - Birkach;115,08014;2400;1
1996;Stuttgart;ETW;Plieningen - Möhringen - Birkach;109,6411667;2300;0
1996;Stuttgart;ETW;Stuttgart West - Botnang;112,6962462;2000;1
1996;Stuttgart;ETW;Stuttgart West - Botnang;107,3699417;1900;0
1996;Stuttgart;ETW;Stuttgart Süd;113,487984;1900;1
1996;Stuttgart;ETW;Stuttgart Süd;108,1242599;1800;0
1996;Stuttgart;ETW;Stuttgart Ost;118,8835641;1900;1
1996;Stuttgart;ETW;Stuttgart Ost;113,2648315;1800;0
1996;Stuttgart;ETW;Stuttgart Mitte-Nord;106,9944694;2200;1
1996;Stuttgart;ETW;Stuttgart Mitte-Nord;101,937645;2100;0
1996;Stuttgart;ETW;Feuerbach-Weilimdorf;115,7512392;2200;1
1996;Stuttgart;ETW;Feuerbach-Weilimdorf;110,2805481;2100;0
1996;Stuttgart;ETW;Degerloch - Sillenbuch;113,5179574;2200;1
1996;Stuttgart;ETW;Degerloch - Sillenbuch;108,1528168;2100;0
1996;Stuttgart;ETW;Neckar Nord - Zuffenhausen;113,2793791;2000;1
1996;Stuttgart;ETW;Neckar Nord - Zuffenhausen;107,9255142;1900;0
1996;Berlin;ETW;West;101,8438721;;0
1996;Berlin;ETW;West;106,8960447;;1
1996;Berlin;ETW;Schöneberg - Friedenau;97,50089264;;0
1996;Berlin;ETW;Schöneberg - Friedenau;102,3376229;;1
1996;Berlin;ETW;Süd-Ost;117,3577957;;0
1996;Berlin;ETW;Süd-Ost;123,1795681;;1
1996;Berlin;ETW;Ost;129,603302;;0
1996;Berlin;ETW;Ost;136,0325376;;1
1996;Berlin;ETW;Wedding - Gesundbrunnen;106,1351624;;0
1996;Berlin;ETW;Wedding - Gesundbrunnen;111,4002131;;1
1996;Berlin;ETW;Friedrichshain;105,5425491;;0
1996;Berlin;ETW;Friedrichshain;110,7782021;;1
1996;Berlin;ETW;Tempelhof - Neukölln - Kreuzberg;100,8499222;;0
1996;Berlin;ETW;Tempelhof - Neukölln - Kreuzberg;105,8527879;;1
1996;Berlin;ETW;Nord;111,2414246;;0
1996;Berlin;ETW;Nord;116,7597819;;1
1996;Berlin;ETW;Charlottenburg;100,6467056;;0
1996;Berlin;ETW;Charlottenburg;105,6394904;;1
1996;Berlin;ETW;Wilmersdorf;110,284523;;0
1996;Berlin;ETW;Wilmersdorf;115,7554113;;1
